Date,KSE100,Nestle_PK,Abbott_PK,National_Foods,Lucky_Cement,HBL_Bank,PSO,OGDC
2010-03-05,9626.2900390625,712.1050415039062,54.63975143432617,6.601573467254639,67.86805725097656,28.992992401123047,55.55412673950195,42.989959716796875
2010-03-08,9740.1904296875,712.1050415039062,54.63975143432617,6.601573467254639,67.86805725097656,28.992992401123047,55.55412673950195,42.989959716796875
2010-03-09,9787.0302734375,711.5187377929688,55.55515670776367,6.482860565185547,70.3895492553711,29.89276695251465,56.09931945800781,43.169097900390625
2010-03-10,9784.98046875,719.8070068359375,55.85237503051758,6.230736255645752,70.72205352783203,29.935163497924805,57.26923751831055,43.43596267700195
2010-03-11,9879.7001953125,720.9915161132812,55.899932861328125,6.410501480102539,71.57179260253906,30.361507415771484,57.33208084106445,43.669883728027344
2010-03-12,10025.990234375,712.697509765625,55.32927322387695,6.523561000823975,71.19309997558594,27.831789016723633,57.6185302734375,45.82285690307617
2010-03-15,10088.4501953125,726.264404296875,56.48247146606445,6.5574798583984375,71.92277526855469,28.227060317993164,57.971534729003906,45.325706481933594
2010-03-16,10017.7099609375,717.5440673828125,56.02475357055664,6.566524028778076,70.67586517333984,27.920717239379883,57.284019470214844,45.164886474609375
2010-03-17,9981.48046875,718.0294799804688,55.947479248046875,6.52130126953125,70.4172592163086,27.567455291748047,56.57801818847656,45.30016326904297
2010-03-18,10007.8701171875,718.0294799804688,55.87614059448242,6.556347846984863,71.70109558105469,27.589683532714844,56.43754959106445,45.43172836303711
2010-03-19,10000.9296875,718.0294799804688,55.87614059448242,6.556347846984863,71.70109558105469,27.589683532714844,56.43754959106445,45.43172836303711
2010-03-22,9963.349609375,728.7277221679688,55.64431381225586,6.5461745262146,71.1654052734375,27.209245681762695,57.02710723876953,46.37479019165039
2010-03-23,,728.7277221679688,55.64431381225586,6.5461745262146,71.1654052734375,27.209245681762695,57.02710723876953,46.37479019165039
2010-03-24,10146.26953125,731.7032470703125,57.82587432861328,6.533736705780029,72.58778381347656,28.04423713684082,57.515045166015625,46.88654327392578
2010-03-25,10127.0302734375,734.89599609375,57.68320083618164,6.448942184448242,72.88333892822266,27.78236961364746,57.670291900634766,46.42597961425781
2010-03-26,10137.9296875,740.9197998046875,57.653480529785156,6.5574798583984375,74.87838745117188,27.735443115234375,57.77193069458008,46.195682525634766
2010-03-29,10056.4599609375,737.9078369140625,58.253868103027344,6.588005542755127,73.5298843383789,27.61685562133789,57.25629806518555,45.57429122924805
2010-03-30,10073.759765625,752.967041015625,58.09336853027344,6.488512992858887,73.21585083007812,27.317934036254883,56.9476432800293,46.550262451171875
2010-03-31,10178.4296875,771.0384521484375,58.253868103027344,6.534867286682129,75.08158111572266,27.31546401977539,57.254459381103516,47.46773147583008
2010-04-01,10246.76953125,807.1566772460938,57.938804626464844,6.551827907562256,76.679443359375,27.164766311645508,58.141571044921875,47.4421272277832
2010-04-02,,809.716796875,57.95663070678711,6.447812080383301,77.03966522216797,27.40192413330078,59.1451301574707,48.34133529663086
2010-04-05,10447.83984375,807.19287109375,59.442718505859375,6.529214382171631,76.1899185180664,27.71319580078125,59.29297637939453,48.19879913330078
2010-04-06,10419.8203125,783.0857543945312,62.41486740112305,6.4444193840026855,75.34943389892578,28.1430606842041,58.788429260253906,47.92099380493164
2010-04-07,10523.009765625,806.156494140625,61.338924407958984,6.4444193840026855,76.88264465332031,28.096120834350586,59.183937072753906,48.823848724365234
2010-04-08,10533.5703125,824.8363647460938,60.17979431152344,6.50208044052124,75.59880828857422,27.955297470092773,58.93442916870117,48.73246383666992
2010-04-09,10586.4599609375,824.8363647460938,60.17979431152344,6.50208044052124,75.59880828857422,27.955297470092773,58.93442916870117,48.73246383666992
2010-04-12,10557.1904296875,909.3735961914062,59.48432159423828,6.379974842071533,74.70288848876953,27.621797561645508,58.46501159667969,48.41451644897461
2010-04-13,10506.2001953125,954.8406982421875,59.436767578125,6.383367538452148,74.08406066894531,27.43404769897461,57.725738525390625,48.49587631225586
2010-04-14,10570.8798828125,993.4166259765625,60.00741195678711,6.275960445404053,74.4350357055664,27.646493911743164,57.88282012939453,48.38125228881836
2010-04-15,10677.4697265625,955.8408813476562,60.037147521972656,6.213776588439941,75.04462432861328,27.688493728637695,58.55555725097656,49.66037368774414
2010-04-16,10659.2099609375,955.36474609375,60.732601165771484,6.152723789215088,76.0698471069336,27.812021255493164,59.050872802734375,49.30179214477539
2010-04-19,10669.8798828125,955.36474609375,60.803958892822266,6.333621025085449,75.02616119384766,27.78236961364746,58.51860427856445,49.800880432128906
2010-04-20,10641.51953125,963.7857055664062,60.429466247558594,6.393542766571045,74.64747619628906,27.599559783935547,58.219200134277344,49.34245300292969
2010-04-21,10590.2099609375,963.1957397460938,60.429466247558594,6.407108783721924,74.37037658691406,27.006662368774414,57.58341979980469,49.23155975341797
2010-04-22,10615.150390625,955.36474609375,60.24518585205078,6.415024757385254,71.904296875,27.337692260742188,58.83279037475586,49.37571716308594
2010-04-23,10607.0302734375,955.401123046875,60.56617736816406,6.659233093261719,71.6826400756836,27.278409957885742,58.31159210205078,49.39420700073242
2010-04-26,10556.3701171875,961.3883666992188,60.054969787597656,6.774555206298828,70.47269439697266,27.103004455566406,58.02328872680664,49.33135223388672
2010-04-27,10556.3798828125,955.36474609375,59.846923828125,6.445549488067627,70.26025390625,27.367345809936523,58.12677764892578,49.327674865722656
2010-04-28,10519.01953125,948.1364135742188,58.91960906982422,6.331358909606934,68.72703552246094,27.300643920898438,58.63133239746094,49.656673431396484
2010-04-29,10454.6298828125,955.2443237304688,58.343013763427734,6.225082874298096,68.95794677734375,26.98937225341797,58.29127502441406,49.216758728027344
2010-04-30,10428.1201171875,964.2737426757812,58.72938919067383,6.140289783477783,66.90750122070312,26.98689842224121,58.01034164428711,49.523616790771484
2010-05-03,10389.4599609375,947.8350830078125,58.699668884277344,6.017053127288818,65.16181945800781,26.739849090576172,58.05470657348633,49.786075592041016
2010-05-04,10467.759765625,951.8471069335938,58.776947021484375,6.144810199737549,66.3163833618164,27.078304290771484,58.05839157104492,49.523616790771484
2010-05-05,10561.740234375,957.0332641601562,58.74723815917969,6.054363250732422,66.84283447265625,26.952308654785156,58.15818405151367,51.02083969116211
2010-05-06,10553.1201171875,957.0332641601562,58.74723815917969,6.054363250732422,66.84283447265625,26.952308654785156,58.15818405151367,51.02083969116211
2010-05-07,10271.4697265625,978.8634033203125,59.12763977050781,6.116546154022217,67.01831817626953,26.804086685180664,58.03069305419922,51.006065368652344
2010-05-10,10288.1396484375,951.7568359375,58.895843505859375,6.096194744110107,64.7646713256836,26.272951126098633,56.20469665527344,49.982017517089844
2010-05-11,10208.8095703125,951.7506103515625,58.848270416259766,6.1052398681640625,66.96290588378906,26.680572509765625,55.942264556884766,50.832298278808594
2010-05-12,10222.0400390625,946.347412109375,58.91960906982422,6.0114006996154785,64.42294311523438,26.04814338684082,55.82211685180664,50.35540008544922
2010-05-13,10279.51953125,958.5272216796875,58.93744659423828,5.992180824279785,64.6630859375,26.230953216552734,56.00138854980469,50.351688385009766
2010-05-14,10271.7099609375,963.1957397460938,58.848270416259766,5.879118919372559,64.67230987548828,26.48540687561035,55.7204704284668,51.03562927246094
2010-05-17,10033.759765625,929.1615600585938,58.28952407836914,5.658651351928711,64.28437042236328,26.433523178100586,55.55598068237305,50.4145622253418
2010-05-18,10082.0400390625,923.1133422851562,57.95663070678711,5.6552605628967285,64.39522552490234,25.240310668945312,55.17524719238281,50.38126754760742
2010-05-19,10050.0400390625,921.2283325195312,57.66537094116211,5.78075647354126,64.41368103027344,25.143962860107422,55.360069274902344,49.956153869628906
2010-05-20,9993.400390625,928.4083862304688,57.80801773071289,5.766057968139648,64.164306640625,25.1414852142334,54.715065002441406,49.61601257324219
2010-05-21,9871.16015625,910.801025390625,57.362205505371094,5.607775688171387,63.91493225097656,24.926565170288086,54.4285888671875,48.98386764526367
2010-05-24,9687.41015625,916.5536499023438,56.619178771972656,5.330779075622559,59.971046447753906,24.420127868652344,52.123939514160156,47.99309539794922
2010-05-25,9428.4404296875,926.1495361328125,53.31416702270508,5.268596172332764,57.54191207885742,23.26397132873535,49.55682373046875,46.89881134033203
2010-05-26,9611.5498046875,936.6069946289062,55.281715393066406,5.516195774078369,59.12132263183594,24.08662223815918,50.71377944946289,47.97830581665039
2010-05-27,9439.9697265625,927.1075439453125,53.498435974121094,5.279901504516602,57.48649597167969,23.48137092590332,49.12619400024414,47.98200225830078
2010-05-28,9521.150390625,891.3925170898438,52.69594955444336,5.4607977867126465,57.606563568115234,23.71852684020996,49.240787506103516,49.67885971069336
2010-05-31,,895.1337280273438,52.30958938598633,5.229024887084961,55.7408447265625,22.90329360961914,47.12833023071289,48.5845947265625
2010-06-01,9294.1796875,895.1337280273438,52.30958938598633,5.229024887084961,55.7408447265625,22.90329360961914,47.12833023071289,48.5845947265625
2010-06-02,9499.0595703125,919.87890625,50.52630615234375,5.188323020935059,57.107810974121094,23.5703067779541,48.83417892456055,49.53471374511719
2010-06-03,9621.2998046875,894.2060546875,52.30958938598633,5.2007598876953125,59.897159576416016,23.950756072998047,50.42176055908203,50.08553695678711
2010-06-04,9636.8798828125,906.8434448242188,51.42982864379883,5.111442565917969,58.7888069152832,23.686426162719727,50.041038513183594,49.900672912597656
2010-06-07,9791.6396484375,918.6196899414062,53.7956657409668,5.234676837921143,60.968570709228516,24.2052001953125,49.76936340332031,49.697357177734375
2010-06-08,9763.169921875,933.679443359375,53.498435974121094,5.189454078674316,61.79059982299805,23.965574264526367,50.01146697998047,49.52730941772461
2010-06-09,9678.3798828125,891.3925170898438,52.69594955444336,5.4607977867126465,57.606563568115234,23.71852684020996,49.240787506103516,49.67885971069336
2010-06-10,9379.7802734375,929.7337646484375,52.25608825683594,5.313819885253906,57.54191207885742,23.469011306762695,48.074588775634766,47.81194305419922
2010-06-11,9471.1201171875,964.520751953125,53.32605743408203,5.311559200286865,58.87193298339844,23.21950340270996,47.82508850097656,48.42189025878906
2010-06-14,9229.599609375,961.382568359375,51.74488830566406,5.257289409637451,57.449554443359375,22.9996337890625,47.21702194213867,47.12049865722656
2010-06-15,9250.5498046875,938.6973266601562,53.96209716796875,4.974639415740967,56.52592468261719,23.068809509277344,47.66983413696289,48.05170822143555
2010-06-16,9436.8798828125,937.6972045898438,54.21175003051758,5.086568355560303,58.32699966430664,24.123676300048828,49.983741760253906,48.32843780517578
2010-06-17,9676.7099609375,960.786376953125,54.09882354736328,5.10805082321167,59.42610549926758,25.008085250854492,50.3552360534668,50.037506103515625
2010-06-18,9645.7099609375,946.2688598632812,53.59355163574219,5.144228935241699,58.77033996582031,24.35342788696289,49.418209075927734,50.10104751586914
2010-06-21,9651.3095703125,955.521240234375,56.26847839355469,5.141968727111816,58.8442268371582,24.405305862426758,49.28882598876953,49.83928298950195
2010-06-22,9682.3203125,945.4736328125,54.74673080444336,5.2007598876953125,58.65950012207031,24.47201156616211,49.51616287231445,50.86025619506836
2010-06-23,9715.3896484375,992.7420043945312,54.68134307861328,5.368088722229004,59.40763473510742,24.464601516723633,50.27021026611328,50.9125862121582
2010-06-24,9791.8896484375,1042.3775634765625,54.116641998291016,5.311559200286865,59.3891716003418,24.704233169555664,49.71390151977539,51.97465133666992
2010-06-25,9796.849609375,1040.4561767578125,54.092872619628906,5.187192440032959,59.84174728393555,24.190370559692383,49.66770935058594,52.7899055480957
2010-06-28,9671.5498046875,1016.7284545898438,52.428470611572266,5.144228935241699,58.63179016113281,23.842058181762695,48.250160217285156,52.7899055480957
2010-06-29,9702.0302734375,1032.6195068359375,53.0526237487793,5.189454078674316,58.79804229736328,24.002626419067383,48.62165451049805,52.767486572265625
2010-06-30,9721.91015625,1014.9996337890625,55.07366943359375,4.965595245361328,57.394134521484375,24.024866104125977,48.089378356933594,52.98813247680664
2010-07-01,9730.990234375,1023.6136474609375,54.984500885009766,4.997251987457275,57.92060470581055,24.291667938232422,48.076438903808594,53.32844161987305
2010-07-02,9697.650390625,1024.047119140625,54.39008331298828,4.997251987457275,57.394134521484375,24.0273380279541,47.8380241394043,53.10404968261719
2010-07-05,,982.9353637695312,53.50438690185547,4.997251987457275,57.283302307128906,23.98286247253418,47.63657760620117,52.81611251831055
2010-07-06,9575.2001953125,939.1005859375,52.30958938598633,4.9192399978637695,56.987735748291016,23.972986221313477,47.5478630065918,52.004573822021484
2010-07-07,9789.6904296875,986.0555419921875,53.37360382080078,4.9192399978637695,58.61331558227539,24.136030197143555,48.24276351928711,53.253639221191406
2010-07-08,9860.990234375,1022.3971557617188,53.118011474609375,4.749650001525879,61.319541931152344,25.158794403076172,48.36659240722656,53.19755172729492
2010-07-09,9974.400390625,1036.9263916015625,53.4033317565918,4.9870758056640625,62.058441162109375,25.36136245727539,48.523685455322266,54.038978576660156
2010-07-12,9979.0703125,1028.601318359375,53.2131233215332,5.127270698547363,60.91314697265625,25.11678695678711,48.928436279296875,54.409217834472656
2010-07-13,10114.650390625,1047.6121826171875,54.086917877197266,5.143100738525391,63.2591552734375,25.07478904724121,49.25556945800781,55.93128204345703
2010-07-14,10187.0,1063.79833984375,55.281715393066406,5.08882999420166,63.52701950073242,26.159299850463867,50.344139099121094,55.370323181152344
2010-07-15,10095.7998046875,1048.678466796875,55.216339111328125,5.342082977294922,62.224708557128906,25.67510414123535,49.22230911254883,54.63361740112305
2010-07-16,10153.849609375,1032.474609375,54.984500885009766,5.1001362800598145,62.97283935546875,25.84803009033203,49.15391159057617,55.29555892944336
2010-07-19,10201.849609375,1071.0205078125,55.507598876953125,5.256159782409668,64.8293228149414,26.31000518798828,49.31101608276367,55.94248962402344
2010-07-20,10251.5302734375,1063.4786376953125,55.507598876953125,5.256159782409668,64.0350112915039,26.087661743164062,49.31101608276367,55.45259475708008
2010-07-21,10234.0302734375,1060.671630859375,56.76778030395508,5.395222187042236,63.49006652832031,25.890029907226562,51.098201751708984,55.51994323730469
2010-07-22,10228.8603515625,1050.6544189453125,54.407901763916016,5.426878929138184,63.52701950073242,25.704744338989258,50.86902618408203,55.41892623901367
2010-07-23,10296.0400390625,1103.1812744140625,54.984500885009766,5.638300895690918,63.554718017578125,25.959196090698242,50.83391189575195,56.42866897583008
2010-07-26,10297.6796875,1074.8333740234375,54.182037353515625,5.4687113761901855,62.66804504394531,26.507633209228516,50.604736328125,57.13547897338867
2010-07-27,10386.8203125,1074.11083984375,54.94883728027344,5.641694068908691,64.50605010986328,26.37423324584961,51.10742950439453,57.03450012207031
2010-07-28,10436.2900390625,1066.2015380859375,54.984500885009766,5.703876495361328,65.7621841430664,26.223535537719727,51.15733337402344,56.982147216796875
2010-07-29,10427.2802734375,1069.8580322265625,55.10932922363281,5.6529998779296875,64.17354583740234,26.082721710205078,50.948486328125,56.70167922973633
2010-07-30,10519.01953125,1072.9122314453125,55.65620803833008,5.822588920593262,64.28437042236328,25.929555892944336,53.05171203613281,56.84376907348633
2010-08-02,10373.5302734375,1063.91259765625,55.51948547363281,5.7999773025512695,63.6747932434082,26.16425323486328,52.85764694213867,56.136959075927734
2010-08-03,10388.6396484375,1078.2431640625,54.88344192504883,6.082627773284912,63.02825164794922,26.433523178100586,52.26069259643555,55.3366584777832
2010-08-04,10390.26953125,1077.646728515625,55.816688537597656,6.377715587615967,64.65383911132812,26.952308654785156,53.03877639770508,55.34788513183594
2010-08-05,10351.7197265625,1065.195556640625,56.36332321166992,6.696543216705322,63.554718017578125,26.43846893310547,51.98160934448242,55.79290771484375
2010-08-06,10315.2001953125,1052.7864990234375,55.7802619934082,7.031201362609863,62.78812026977539,26.542219161987305,50.203678131103516,55.882667541503906
2010-08-09,10026.2001953125,1059.581298828125,54.05535125732422,6.760987758636475,58.69645309448242,24.94879913330078,47.758544921875,54.409217834472656
2010-08-10,9892.3203125,1059.581298828125,54.05535125732422,6.760987758636475,58.69645309448242,24.94879913330078,47.758544921875,54.409217834472656
2010-08-11,9875.6796875,1071.068603515625,53.93388366699219,6.634361743927002,58.16073989868164,24.85492706298828,47.81399154663086,52.71512222290039
2010-08-12,9792.8095703125,1042.1065673828125,54.05535125732422,6.952056884765625,59.10284423828125,24.832691192626953,47.85466003417969,51.653053283691406
2010-08-13,9823.3701171875,1039.6971435546875,53.44799041748047,6.896660327911377,60.87620544433594,24.89198875427246,47.89532470703125,51.608154296875
2010-08-16,9537.1298828125,1091.6639404296875,52.385101318359375,6.5574798583984375,59.3891716003418,23.649351119995117,47.008209228515625,50.09731674194336
2010-08-17,9677.8798828125,1048.1365966796875,50.605525970458984,6.5461745262146,60.49750900268555,24.210142135620117,47.30758285522461,51.23793411254883
2010-08-18,9705.0,1069.845947265625,50.89706039428711,6.465901851654053,60.137298583984375,24.180496215820312,47.02667236328125,51.563297271728516
2010-08-19,9847.6103515625,1082.4654541015625,52.83454132080078,6.386759281158447,62.06768035888672,24.481897354125977,47.7844352722168,52.76001739501953
2010-08-20,9860.349609375,1072.1527099609375,52.37295150756836,5.958260536193848,61.68899917602539,24.316375732421875,47.869449615478516,52.80862045288086
2010-08-23,9812.099609375,1114.391357421875,51.32219696044922,6.082627773284912,61.15329360961914,23.812400817871094,47.02667236328125,52.51318359375
2010-08-24,9637.169921875,1073.8214111328125,51.32219696044922,5.975220203399658,60.52521514892578,23.43195915222168,46.122920989990234,51.66053771972656
2010-08-25,9553.8095703125,1085.3931884765625,50.411163330078125,5.879118919372559,59.76784896850586,22.819299697875977,45.165565490722656,51.735321044921875
2010-08-26,9589.3701171875,1075.8394775390625,48.291473388671875,5.935649871826172,60.488285064697266,23.469011306762695,44.420753479003906,51.48103713989258
2010-08-27,9598.7099609375,1095.115478515625,48.595157623291016,6.099586009979248,61.467315673828125,23.469011306762695,43.89400863647461,51.54084396362305
2010-08-30,9516.419921875,1063.189697265625,47.98171615600586,6.099586009979248,60.414390563964844,23.194807052612305,43.74248123168945,51.409969329833984
2010-08-31,9813.0498046875,1114.391357421875,49.135704040527344,5.992180824279785,63.43465042114258,24.35342788696289,45.928863525390625,53.818336486816406
2010-09-01,9735.3798828125,1059.4429931640625,48.13355255126953,5.686918258666992,63.702491760253906,24.185441970825195,46.681068420410156,53.22000503540039
2010-09-02,9762.8896484375,1082.501953125,49.19643783569336,5.6529998779296875,63.40693664550781,23.86427879333496,46.363182067871094,53.650054931640625
2010-09-03,9703.0595703125,1106.0185546875,47.93313217163086,5.446098804473877,63.00054931640625,23.713594436645508,45.7939453125,53.564048767089844
2010-09-06,,1152.371337890625,48.589080810546875,5.715182304382324,63.323814392089844,23.538185119628906,45.38364791870117,53.579002380371094
2010-09-07,9748.1396484375,1136.6734619140625,47.97563934326172,5.6529998779296875,63.684024810791016,23.543127059936523,45.823516845703125,53.97541046142578
2010-09-08,9891.1298828125,1144.3355712890625,48.589080810546875,5.79884672164917,65.42967224121094,23.888986587524414,47.958152770996094,54.53639221191406
2010-09-09,9879.330078125,1146.2349853515625,49.19643783569336,5.991047382354736,64.94940185546875,23.557950973510742,47.08953857421875,54.37554931640625
2010-09-10,,1146.2349853515625,49.19643783569336,5.991047382354736,64.94940185546875,23.557950973510742,47.08953857421875,54.37554931640625
2010-09-13,,1146.2349853515625,49.19643783569336,5.991047382354736,64.94940185546875,23.557950973510742,47.08953857421875,54.37554931640625
2010-09-14,10091.25,1136.543212890625,50.71485137939453,6.28952693939209,67.96041870117188,24.481897354125977,49.24448013305664,55.92755126953125
2010-09-15,10046.5703125,1131.064208984375,50.593379974365234,6.219430446624756,66.7504653930664,24.689403533935547,48.82308578491211,55.06366729736328
2010-09-16,10017.1396484375,1126.248291015625,51.02460479736328,6.048709392547607,66.3163833618164,24.281780242919922,48.82125473022461,54.74576187133789
2010-09-17,10052.9697265625,1144.8160400390625,53.526947021484375,6.029489040374756,66.22399139404297,24.133560180664062,49.656620025634766,54.97018814086914
2010-09-20,10063.580078125,1130.1141357421875,54.21327209472656,6.256740570068359,65.69752502441406,23.916170120239258,50.177791595458984,55.13264083862305
2010-09-21,9992.5,1114.1033935546875,54.444068908691406,5.9446940422058105,64.60765838623047,23.41714096069336,49.850196838378906,55.19310760498047
2010-09-22,9946.419921875,1132.3360595703125,54.29829406738281,5.907384395599365,64.50605010986328,23.177507400512695,49.228851318359375,55.1893310546875
2010-09-23,9866.7998046875,1127.3809814453125,54.17681884765625,5.58516263961792,63.73945999145508,23.202207565307617,48.80143737792969,54.6225700378418
2010-09-24,9909.4404296875,1116.3558349609375,53.60591506958008,5.313819885253906,63.5916633605957,23.21456527709961,49.74851989746094,54.78883361816406
2010-09-27,9936.7900390625,1119.9168701171875,54.116092681884766,5.17814826965332,63.91493225097656,23.229381561279297,50.31523513793945,54.7850456237793
2010-09-28,9981.0703125,1126.187255859375,53.90351867675781,5.203020095825195,64.19202423095703,23.96309471130371,50.43010330200195,54.36566162109375
2010-09-29,10022.25,1133.8216552734375,53.757747650146484,5.222240924835205,64.45988464355469,23.725940704345703,50.287017822265625,54.728363037109375
2010-09-30,10013.3095703125,1156.80322265625,53.757747650146484,5.0854387283325195,63.87799072265625,23.523372650146484,50.59203338623047,55.05329132080078
2010-10-01,10042.4404296875,1159.5794677734375,53.75165939331055,4.985945701599121,65.71601104736328,23.345502853393555,50.35667419433594,55.427337646484375
