Date,KSE100,Nestle_PK,Abbott_PK,Lucky_Cement,HBL_Bank
2017-12-21,38715.76953125,8459.501953125,531.4910888671875,441.2677307128906,96.97293853759766
2017-12-22,39428.2109375,8459.501953125,547.5787353515625,463.2926330566406,97.50038146972656
2017-12-25,,8459.501953125,547.5787353515625,463.2926330566406,97.50038146972656
2017-12-26,39525.75,8459.501953125,569.7307739257812,464.63812255859375,97.99915313720703
2017-12-27,40146.73046875,8459.501953125,542.1688232421875,487.73541259765625,97.97051239013672
2017-12-28,40371.30859375,8459.501953125,551.6242065429688,504.553955078125,97.3054428100586
2017-12-29,40471.48046875,8459.501953125,550.1416015625,504.4661560058594,95.79193878173828
2018-01-01,,8459.501953125,526.8067016601562,509.84808349609375,99.73623657226562
2018-01-02,41486.87109375,8459.5107421875,521.1840209960938,526.958984375,103.00402069091797
2018-01-03,41544.26953125,8037.3515625,504.8203430175781,529.6012573242188,102.0810317993164
2018-01-04,41908.7109375,8231.470703125,513.7868041992188,544.5183715820312,104.21939849853516
2018-01-05,42523.98828125,8606.630859375,509.1813049316406,560.5180053710938,106.5584716796875
2018-01-08,43112.12109375,8385.9482421875,508.6292724609375,560.46923828125,110.11864471435547
2018-01-09,42814.33984375,8385.9482421875,505.5299987792969,556.2962646484375,107.48147583007812
2018-01-10,43630.73828125,8385.9482421875,503.960693359375,569.2830200195312,110.1243896484375
2018-01-11,43395.28125,8385.9482421875,501.69744873046875,564.8663940429688,110.88109588623047
2018-01-12,42933.71875,8018.14306640625,495.3885498046875,564.8079223632812,111.6894760131836
2018-01-15,,8018.14306640625,486.55621337890625,566.1143798828125,109.19559478759766
2018-01-16,42939.6796875,7723.9140625,496.7528381347656,585.4970703125,113.45516204833984
2018-01-17,43358.96875,7944.58447265625,493.22784423828125,590.58642578125,115.0833740234375
2018-01-18,43580.87890625,7944.58447265625,496.5793762207031,592.1854248046875,116.67137145996094
2018-01-19,44178.828125,8341.076171875,515.939697265625,604.3531494140625,118.72379302978516
2018-01-22,44897.69140625,8341.076171875,536.4751586914062,622.5172119140625,119.74999237060547
2018-01-23,44907.19921875,8509.9296875,554.9759521484375,629.80029296875,118.25370025634766
2018-01-24,45063.2109375,8900.140625,555.3780517578125,660.687744140625,120.82206726074219
2018-01-25,44816.7109375,8716.9716796875,573.20849609375,660.687744140625,119.63536071777344
2018-01-26,44551.12890625,8716.9716796875,567.3019409179688,642.0167846679688,115.74838256835938
2018-01-29,44457.30078125,8533.0703125,566.2846069335938,623.5214233398438,115.74838256835938
2018-01-30,44233.109375,8533.0703125,578.7839965820312,616.0238037109375,115.74838256835938
2018-01-31,44049.05078125,8106.4169921875,572.2069702148438,599.8195190429688,111.23080444335938
2018-02-01,44255.48046875,8128.486328125,579.1387939453125,619.1533813476562,113.77053833007812
2018-02-02,44301.19921875,8462.4521484375,581.99365234375,616.9304809570312,113.21439361572266
2018-02-05,,8462.4521484375,581.99365234375,616.9304809570312,113.21439361572266
2018-02-06,43885.51171875,8462.4521484375,576.008056640625,601.0284423828125,111.76395416259766
2018-02-07,44096.48828125,8462.4521484375,576.008056640625,614.0640258789062,111.8556900024414
2018-02-08,43679.87109375,8462.4521484375,564.3604125976562,604.4701538085938,111.8556900024414
2018-02-09,43808.80078125,8462.4521484375,557.2786865234375,595.724609375,111.91876220703125
2018-02-12,43515.078125,8459.501953125,555.1730346679688,593.0921020507812,109.79183959960938
2018-02-13,43690.359375,8459.501953125,544.5347290039062,586.41357421875,113.40935516357422
2018-02-14,43353.0390625,8459.501953125,544.5347290039062,586.41357421875,113.40935516357422
2018-02-15,42942.3515625,8099.0673828125,528.1868896484375,559.2894897460938,117.35363006591797
2018-02-16,43627.1015625,8441.1201171875,531.317626953125,571.3598022460938,121.36666870117188
2018-02-19,,8459.5107421875,521.8226928710938,582.4453125,121.70492553710938
2018-02-20,43294.94921875,8459.5107421875,517.3748779296875,586.2477416992188,119.0849609375
2018-02-21,42919.78125,8459.501953125,510.62457275390625,577.5606079101562,117.00387573242188
2018-02-22,43528.51171875,8881.7490234375,505.4591064453125,588.0612182617188,120.76473999023438
2018-02-23,43267.19921875,8805.2451171875,505.49847412109375,585.623779296875,120.6958999633789
2018-02-26,42911.01953125,8753.7548828125,517.3356323242188,575.4937133789062,119.07923126220703
2018-02-27,42994.9609375,8753.7548828125,512.848388671875,574.4114379882812,120.2200698852539
2018-02-28,43239.44140625,8753.7548828125,514.6386108398438,585.7212524414062,119.4461441040039
2018-03-01,43510.390625,8753.7548828125,511.5392761230469,615.0000610351562,119.32572937011719
2018-03-02,43740.48828125,9191.4384765625,513.6921997070312,627.8795776367188,120.44365692138672
2018-03-05,43829.0703125,9268.677734375,520.4820556640625,636.1083984375,122.0317153930664
2018-03-06,43705.1015625,9267.943359375,524.4251708984375,632.4034423828125,120.09395599365234
2018-03-07,43441.1796875,9267.943359375,520.4820556640625,622.6633911132812,118.48298645019531
2018-03-08,43072.73828125,8990.7802734375,516.5548095703125,614.1517944335938,116.64845275878906
2018-03-09,43011.26171875,9047.26171875,512.5958862304688,617.4180297851562,117.33065032958984
2018-03-12,43410.9296875,9011.2158203125,512.5958862304688,633.1444702148438,117.89250183105469
2018-03-13,43618.0703125,9084.7744140625,519.1651611328125,632.8324584960938,117.82366943359375
2018-03-14,43407.71875,9084.7744140625,525.2138061523438,623.014404296875,114.7049789428711
2018-03-15,43495.0703125,9084.7744140625,524.4251708984375,618.5684204101562,116.00640106201172
2018-03-16,43363.2109375,9084.7744140625,525.2138061523438,610.9636840820312,115.67959594726562
2018-03-19,43539.6015625,9084.7744140625,543.9905395507812,614.1907348632812,114.10302734375
2018-03-20,44309.73828125,9084.7744140625,539.0696411132812,625.87109375,117.47972106933594
2018-03-21,44645.94921875,9084.7744140625,540.1973266601562,624.3793334960938,121.47561645507812
2018-03-22,45030.21875,9084.7744140625,551.3719482421875,644.9807739257812,123.09233093261719
2018-03-23,,9084.7744140625,551.3719482421875,644.9807739257812,123.09233093261719
2018-03-26,45083.5703125,9084.7744140625,550.307373046875,648.9977416992188,122.1692886352539
2018-03-27,45004.19140625,9084.7744140625,548.0203247070312,652.5077514648438,120.90803527832031
2018-03-28,45172.98828125,9084.7744140625,553.52490234375,662.0039672851562,119.74999237060547
2018-03-29,45489.62109375,9305.4609375,555.9695434570312,671.1785888671875,119.31428527832031
2018-03-30,,9305.4609375,568.5162963867188,672.3681030273438,121.6246337890625
2018-04-02,45741.4296875,9518.0498046875,578.1058349609375,705.0982666015625,119.80159759521484
2018-04-03,46013.33984375,9518.0498046875,575.6768188476562,703.95751953125,119.14229583740234
2018-04-04,46103.609375,9518.0498046875,572.7510986328125,698.1173706054688,120.14555358886719
2018-04-05,46560.8203125,9518.05078125,570.9530639648438,699.2190551757812,125.43133544921875
2018-04-06,46637.62109375,9518.05078125,561.410888671875,697.9515991210938,125.54598999023438
2018-04-09,46580.62109375,9518.05078125,554.6130981445312,693.5155029296875,124.8523178100586
2018-04-10,46476.73046875,9607.61328125,557.5467529296875,693.1351928710938,123.84906768798828
2018-04-11,46486.48828125,9511.3896484375,559.723388671875,692.0139770507812,123.61974334716797
2018-04-12,46331.7109375,9260.4658203125,556.9154052734375,684.526123046875,120.79918670654297
2018-04-13,46071.859375,9260.4658203125,560.8760375976562,667.639404296875,119.91625213623047
2018-04-16,45682.23828125,9260.4658203125,566.9528198242188,657.8602294921875,119.84744262695312
2018-04-17,45801.73046875,9326.3408203125,589.2426147460938,670.3499145507812,118.5916519165039
2018-04-18,45478.62890625,9326.3408203125,612.191162109375,661.4190063476562,114.80120849609375
2018-04-19,45387.76953125,9326.3408203125,601.4456787109375,650.3139038085938,114.94522857666016
2018-04-20,45259.33984375,9326.3408203125,608.7081298828125,636.8396606445312,113.73553466796875
2018-04-23,45371.94921875,9326.3408203125,605.9249267578125,634.2072143554688,114.27127075195312
2018-04-24,45876.69921875,9326.3408203125,608.0165405273438,648.7442626953125,115.65958404541016
2018-04-25,45718.33984375,9326.3408203125,609.4080810546875,644.0252685546875,114.73212432861328
2018-04-26,45460.87109375,9326.3408203125,598.5801391601562,647.24267578125,112.8887710571289
2018-04-27,45542.78125,9326.3408203125,601.091552734375,635.338134765625,113.19407653808594
2018-04-30,45488.859375,9326.3408203125,594.5042114257812,644.6590576171875,112.15719604492188
2018-05-01,,9326.3408203125,594.5042114257812,644.6590576171875,112.15719604492188
2018-05-02,45196.37109375,9326.3408203125,590.7988891601562,637.0151977539062,110.06611633300781
2018-05-03,44746.62890625,9326.3408203125,592.857421875,640.2130737304688,106.55796813964844
2018-05-04,44536.91015625,9326.3408203125,588.7404174804688,632.8226318359375,104.69731903076172
2018-05-07,44378.51953125,9326.3408203125,588.7404174804688,616.2967529296875,102.5428695678711
2018-05-08,44066.9609375,9326.3408203125,587.4229125976562,617.3009643554688,101.6845474243164
2018-05-09,43795.0,9326.3408203125,568.2620849609375,608.7308349609375,101.41958618164062
2018-05-10,43855.78125,9326.3408203125,556.9649047851562,611.0123901367188,100.56123352050781
2018-05-11,43594.7890625,9326.3408203125,555.02978515625,604.7919311523438,101.2640380859375
2018-05-14,42498.859375,9326.3408203125,529.3558959960938,586.0234985351562,97.94022369384766
2018-05-15,42459.53125,8860.0986328125,535.1773071289062,576.1956787109375,97.9344482421875
2018-05-16,42301.19921875,8860.0986328125,531.1014404296875,567.4208374023438,97.99783325195312
2018-05-17,41869.6484375,8860.0986328125,537.153564453125,555.4285278320312,97.1683120727539
2018-05-18,41623.51953125,8860.0986328125,540.1589965820312,542.9000244140625,96.73625946044922
2018-05-21,41648.6484375,8860.0986328125,543.45263671875,545.38623046875,98.93680572509766
2018-05-22,42744.8203125,8860.0986328125,550.8633422851562,555.3017578125,100.90689086914062
2018-05-23,42772.25,8860.0986328125,551.686767578125,548.5745239257812,100.8435287475586
2018-05-24,42536.16015625,8860.0986328125,559.9208374023438,533.140380859375,100.6188735961914
2018-05-25,42074.08984375,8860.0986328125,549.2164916992188,525.7013549804688,98.28008270263672
2018-05-28,,8860.0986328125,564.0379638671875,526.2374877929688,98.23402404785156
2018-05-29,42622.73828125,8860.0986328125,553.498291015625,539.029296875,100.29053497314453
2018-05-30,42546.48046875,8860.0986328125,566.8870239257812,529.8936767578125,97.61764526367188
2018-05-31,42846.640625,8860.0986328125,577.4513549804688,532.614013671875,98.61421203613281
2018-06-01,42912.80859375,8882.232421875,562.6463623046875,531.9119262695312,99.60501098632812
2018-06-04,43268.2890625,8882.232421875,575.821044921875,536.7576904296875,100.6937255859375
2018-06-05,43702.578125,8882.232421875,576.240966796875,539.1072998046875,104.68003845214844
2018-06-06,44144.19921875,8882.232421875,561.9136962890625,551.4798583984375,109.74835968017578
2018-06-07,43948.109375,8882.232421875,564.0379638671875,564.66162109375,107.65784454345703
2018-06-08,,8882.232421875,564.0379638671875,564.66162109375,107.65784454345703
2018-06-11,43931.16015625,8882.232421875,556.6272583007812,548.5061645507812,109.95220947265625
2018-06-12,43228.8984375,8882.232421875,569.6536865234375,533.2086791992188,106.14385986328125
2018-06-13,43507.5,8882.232421875,572.2720947265625,531.5804443359375,106.87174224853516
2018-06-14,43680.6796875,8882.232421875,586.5830688476562,528.4605102539062,105.53825378417969
2018-06-15,,8882.232421875,586.5830688476562,528.4605102539062,105.53825378417969
2018-06-18,,8882.232421875,,,
2018-06-19,43682.83984375,8882.232421875,611.0466918945312,522.2985229492188,104.7055435180664
2018-06-20,43002.828125,8882.232421875,592.3058471679688,505.5093688964844,101.00202178955078
2018-06-21,42358.609375,8882.232421875,586.1383666992188,499.44500732421875,97.70614624023438
2018-06-22,41637.37890625,8882.232421875,568.1632690429688,487.7744140625,95.41766357421875
2018-06-25,40978.23046875,8882.232421875,564.1368408203125,464.5308532714844,96.07567596435547
2018-06-26,41246.08984375,8882.232421875,560.7525634765625,465.81781005859375,96.16883850097656
2018-06-27,41717.98828125,8512.1396484375,560.851318359375,477.05938720703125,95.7553939819336
2018-06-28,41997.8515625,8512.1396484375,564.0379638671875,498.95751953125,95.91844177246094
2018-06-29,41910.8984375,8512.1396484375,564.0379638671875,495.2232971191406,96.9200439453125
2018-07-02,41734.05078125,8512.1396484375,568.01513671875,481.7685546875,98.17201232910156
2018-07-03,41564.421875,8512.1396484375,576.471435546875,482.0317687988281,97.3043441772461
2018-07-04,,8364.103515625,559.0975952148438,460.1531982421875,94.00847625732422
2018-07-05,40238.80859375,8087.27294921875,563.996826171875,473.6859436035156,93.63577270507812
2018-07-06,40284.140625,8087.27294921875,563.996826171875,472.1844482421875,93.61831665039062
2018-07-09,39288.48046875,8087.27294921875,547.5697021484375,455.999755859375,91.28324890136719
2018-07-10,39452.80859375,8098.2275390625,546.746337890625,461.56689453125,93.9385986328125
2018-07-11,39586.76171875,7697.93359375,546.3345336914062,468.1870422363281,92.348876953125
2018-07-12,39875.12109375,7697.93359375,546.746337890625,468.6842956542969,93.14083099365234
2018-07-13,40271.0,7697.93359375,559.9126586914062,470.6732177734375,97.79350280761719
2018-07-16,39665.76953125,7697.93359375,543.45263671875,451.1345520019531,95.5224609375
2018-07-17,39932.98046875,8082.83251953125,547.5697021484375,465.50579833984375,95.2662582397461
2018-07-18,40897.8984375,7760.85009765625,559.8468017578125,485.0249938964844,98.99885559082031
2018-07-19,41795.58984375,8148.8935546875,559.8468017578125,504.7098693847656,101.83473205566406
2018-07-20,41221.75,8148.8935546875,535.8196411132812,493.8876037597656,99.40650177001953
2018-07-23,40463.98046875,7866.91845703125,528.153564453125,479.204345703125,97.28105163574219
2018-07-24,41339.21875,7771.95166015625,539.7637939453125,496.1788024902344,98.96395111083984
2018-07-25,,7771.95166015625,539.7637939453125,496.1788024902344,98.96395111083984
2018-07-26,42089.16015625,7771.95166015625,556.8661499023438,512.334228515625,100.36148834228516
2018-07-27,42786.44921875,7766.90234375,568.155029296875,535.285400390625,104.61819458007812
2018-07-30,43556.62890625,8134.64501953125,568.278564453125,562.0486450195312,108.00143432617188
2018-07-31,42712.4296875,7919.24951171875,568.1468505859375,537.1962890625,103.40696716308594
2018-08-01,42810.0390625,7771.95166015625,568.1468505859375,539.8970336914062,102.5393295288086
2018-08-02,42330.3203125,7845.962890625,565.2730712890625,523.70263671875,97.41498565673828
2018-08-03,42505.05078125,7845.962890625,565.2730712890625,519.1786499023438,94.36370086669922
2018-08-06,42808.66015625,7549.89599609375,555.0626831054688,532.838134765625,94.63738250732422
2018-08-07,42760.12890625,7623.91552734375,554.4287719726562,543.7481689453125,93.798828125
2018-08-08,42731.859375,7623.91552734375,559.9044189453125,534.8173828125,93.82210540771484
2018-08-09,42923.94921875,7623.91552734375,559.9044189453125,548.6035766601562,94.10165405273438
2018-08-10,42842.1796875,7623.91552734375,554.5111083984375,556.3060302734375,93.72311401367188
2018-08-13,42637.578125,7623.91552734375,543.8726196289062,552.6107788085938,92.16255187988281
2018-08-14,,7623.91552734375,543.8726196289062,552.6107788085938,92.16255187988281
2018-08-15,42446.55859375,7623.91552734375,550.0399169921875,554.4340209960938,91.17843627929688
2018-08-16,41960.80078125,7623.91552734375,555.7955932617188,544.4697265625,88.48815155029297
2018-08-17,42446.62109375,7623.91552734375,541.8057861328125,556.2962646484375,88.36003875732422
2018-08-20,42425.1015625,7623.91552734375,540.982421875,562.9651489257812,89.71683502197266
2018-08-21,,7623.91552734375,540.982421875,562.9651489257812,89.71683502197266
2018-08-22,,7623.91552734375,540.982421875,562.9651489257812,89.71683502197266
2018-08-23,,7623.91552734375,540.982421875,562.9651489257812,89.71683502197266
2018-08-24,42588.2890625,7623.91552734375,549.6117553710938,563.4916381835938,89.0762939453125
2018-08-27,42745.78125,7623.91552734375,547.5697021484375,569.0587768554688,89.37908172607422
2018-08-28,42544.46875,7538.7939453125,543.45263671875,565.0809326171875,89.44898223876953
2018-08-29,42249.44140625,7901.70361328125,543.45263671875,555.6430053710938,89.5246810913086
2018-08-30,41863.51953125,7841.84130859375,545.5853271484375,537.6935424804688,88.23192596435547
2018-08-31,41742.23828125,7841.84130859375,550.0914916992188,527.2515869140625,87.94660186767578
2018-09-03,,7841.84130859375,547.1820678710938,523.9755249023438,88.1736831665039
2018-09-04,41753.890625,7841.84130859375,543.4198608398438,529.835205078125,88.51142883300781
2018-09-05,41620.9609375,7841.84130859375,522.318603515625,525.6719970703125,88.67450714111328
2018-09-06,41266.390625,7449.82470703125,509.8450012207031,511.3105163574219,89.72846221923828
2018-09-07,40854.76953125,7449.82470703125,498.3829650878906,499.23046875,89.0251235961914
2018-09-10,40684.05078125,7449.82470703125,485.0148620605469,495.7303161621094,86.80375671386719
2018-09-11,40759.53125,7449.82470703125,475.06610107421875,495.2818298339844,86.2235107421875
2018-09-12,40522.0390625,7077.33740234375,480.7678527832031,474.65447998046875,85.865966796875
2018-09-13,41049.91015625,7077.33740234375,485.7254943847656,487.1736755371094,86.44036102294922
2018-09-14,40920.30859375,7077.33740234375,484.8978271484375,493.57025146484375,84.80510711669922
2018-09-17,40520.46875,7077.33740234375,484.8978271484375,481.35418701171875,83.95523834228516
2018-09-18,41238.0703125,7077.33740234375,497.455078125,505.1994323730469,85.25640869140625
2018-09-19,41320.12890625,6723.93115234375,492.42205810546875,500.10369873046875,85.96561431884766
